date,temperature_2m,relative_humidity_2m,apparent_temperature,weather_code,wind_speed_10m
2023-08-28 10:00:00+00:00,17.5065,63.303196,15.489201,14.84318,320.90613
2023-08-28 11:00:00+00:00,18.2565,59.18834,16.15179,14.84318,320.90613
2023-08-28 12:00:00+00:00,18.8065,59.51844,17.172619,12.819235,321.8427
2023-08-28 13:00:00+00:00,19.2565,58.063934,17.723398,12.229406,317.38596
2023-08-28 14:00:00+00:00,19.456501,57.345917,17.958435,11.988594,318.6523
2023-08-28 15:00:00+00:00,20.3065,52.446266,18.850441,10.587918,305.31128
2023-08-28 16:00:00+00:00,20.5065,49.10025,18.45925,13.089354,301.5042
2023-08-28 17:00:00+00:00,19.6065,48.855816,16.96824,15.484185,305.53775
2023-08-28 18:00:00+00:00,18.6065,54.147526,16.450565,13.276144,310.60123
2023-08-28 19:00:00+00:00,17.0565,62.78009,15.706835,9.178235,311.82007
2023-08-28 20:00:00+00:00,15.5065,71.41055,14.690416,6.4096174,308.15726
2023-08-28 21:00:00+00:00,14.1565,79.20748,13.475054,5.991594,302.7352
2023-08-28 22:00:00+00:00,13.1565,83.966545,12.269487,7.2,306.86996
2023-08-28 23:00:00+00:00,12.8065,84.77105,12.037287,5.991594,302.7352
2023-08-29 00:00:00+00:00,11.2065,90.181694,10.043524,7.42159,292.83368
2023-08-29 01:00:00+00:00,10.9565,91.689644,9.97719,6.162207,276.70975
2023-08-29 02:00:00+00:00,10.606501,93.53407,9.663722,5.815978,248.19853
2023-08-29 03:00:00+00:00,10.9565,94.17926,10.390462,4.1046314,232.12495
2023-08-29 04:00:00+00:00,11.1565,94.503044,10.400109,5.904439,232.43134
2023-08-29 05:00:00+00:00,11.0065,95.44803,10.220222,6.1094027,224.9999
2023-08-29 06:00:00+00:00,11.7065,91.73655,10.660507,8.0899935,237.72438
2023-08-29 07:00:00+00:00,13.1565,87.09393,12.473993,6.9247384,242.10283
2023-08-29 08:00:00+00:00,15.2565,78.843315,14.640741,7.628263,250.70985
2023-08-29 09:00:00+00:00,17.0065,68.67562,15.84992,10.483357,254.05453
2023-08-29 10:00:00+00:00,18.2565,59.98398,16.603554,12.371645,261.6342
2023-08-29 11:00:00+00:00,19.206501,53.220078,17.340725,12.6462,265.10098
2023-08-29 12:00:00+00:00,19.2565,49.762016,17.18586,11.503113,249.86362
2023-08-29 13:00:00+00:00,19.6565,48.375797,17.505041,11.966953,248.83867
2023-08-29 14:00:00+00:00,20.4065,46.652683,18.195675,12.641076,250.0168
2023-08-29 15:00:00+00:00,20.3065,47.580482,17.66718,15.941944,244.59233
2023-08-29 16:00:00+00:00,19.5065,50.506935,17.140285,14.345898,252.47433
2023-08-29 17:00:00+00:00,18.9065,55.69977,16.34475,17.388409,242.90453
2023-08-29 18:00:00+00:00,17.7565,64.63521,15.566811,17.148247,230.9645
2023-08-29 19:00:00+00:00,17.1565,68.02656,15.335604,15.03835,222.08908
2023-08-29 20:00:00+00:00,16.5565,72.56,15.159931,12.979984,213.6901
2023-08-29 21:00:00+00:00,15.5565,82.06132,14.682629,11.384198,214.69522
2023-08-29 22:00:00+00:00,14.4565,91.30715,14.1568165,8.714677,231.7098
2023-08-29 23:00:00+00:00,14.5065,92.81151,14.239309,9.19939,239.42085
2023-08-30 00:00:00+00:00,15.0065,84.45432,13.806911,13.392774,323.74606
2023-08-30 01:00:00+00:00,14.9565,70.12129,12.894413,13.392774,323.74606
2023-08-30 02:00:00+00:00,14.606501,69.11529,12.48951,12.738099,317.29062
2023-08-30 03:00:00+00:00,14.2565,70.22095,12.222832,11.983188,302.7352
2023-08-30 04:00:00+00:00,12.856501,77.69926,11.031498,10.829959,285.4222
2023-08-30 05:00:00+00:00,10.9565,91.076385,9.324554,10.446206,271.97488
2023-08-30 06:00:00+00:00,11.2565,91.09651,9.391609,12.620554,266.72958
2023-08-30 07:00:00+00:00,12.9065,83.37895,11.130148,12.599999,270.0
2023-08-30 08:00:00+00:00,14.856501,72.97857,12.412207,16.981165,291.1248
2023-08-30 09:00:00+00:00,16.0065,67.11403,13.530344,16.904673,296.56497
2023-08-30 10:00:00+00:00,17.1065,59.708694,14.41098,17.072504,294.94388
2023-08-30 11:00:00+00:00,18.0065,55.284245,15.261448,18.720001,292.6199
2023-08-30 12:00:00+00:00,18.3565,55.747307,16.099514,16.418526,285.25516
2023-08-30 13:00:00+00:00,19.0565,50.04594,16.63336,17.902534,285.1541
2023-08-30 14:00:00+00:00,19.3565,46.997917,16.155243,19.64558,283.78162
2023-08-30 15:00:00+00:00,19.6565,45.041813,16.259361,18.692286,285.6423
2023-08-30 16:00:00+00:00,19.5565,45.322372,15.824102,20.991426,292.16638
2023-08-30 17:00:00+00:00,18.6565,48.76228,15.205406,19.486609,295.14474
2023-08-30 18:00:00+00:00,17.8565,53.40717,15.328121,14.20062,300.46545
2023-08-30 19:00:00+00:00,16.206501,60.712616,14.777424,7.289445,302.90524
2023-08-30 20:00:00+00:00,14.5065,70.50662,13.454769,5.8048253,277.1249
2023-08-30 21:00:00+00:00,14.0565,73.820175,13.013674,6.2145634,280.0079
2023-08-30 22:00:00+00:00,12.9065,79.558586,11.872995,6.151683,290.55612
2023-08-30 23:00:00+00:00,12.0565,84.121315,11.117093,5.506941,281.3099
2023-08-31 00:00:00+00:00,11.856501,85.237,10.905184,5.5887027,284.93146
2023-08-31 01:00:00+00:00,10.7065,90.75374,9.616632,6.162207,263.29025
2023-08-31 02:00:00+00:00,10.5565,92.90553,9.580241,5.7599998,270.0
2023-08-31 03:00:00+00:00,10.0565,94.77485,8.810045,7.2359104,275.7105
2023-08-31 04:00:00+00:00,10.106501,95.096115,9.127661,5.5887027,255.06853
2023-08-31 05:00:00+00:00,10.856501,93.86014,10.394667,3.096837,234.46223
2023-08-31 06:00:00+00:00,11.2065,92.63036,10.806122,2.968636,194.03627
2023-08-31 07:00:00+00:00,12.3065,86.723236,11.944437,2.9024127,172.87508
2023-08-31 08:00:00+00:00,13.606501,79.65843,13.195059,3.2399998,180.0
2023-08-31 09:00:00+00:00,14.7065,73.68742,14.048126,4.73506,188.74608
2023-08-31 10:00:00+00:00,14.8065,77.224335,14.285692,5.3999996,180.0
2023-08-31 11:00:00+00:00,15.7065,77.36413,15.356277,6.130579,176.6336
2023-08-31 12:00:00+00:00,16.6065,71.85336,15.643414,9.793058,197.10281
2023-08-31 13:00:00+00:00,18.1065,61.5688,16.536892,12.074766,169.6952
2023-08-31 14:00:00+00:00,17.5565,63.95009,15.635401,14.587776,164.24876
2023-08-31 15:00:00+00:00,16.8065,68.40801,14.986443,14.512064,172.87508
2023-08-31 16:00:00+00:00,16.8565,72.37529,15.354805,14.241629,163.85559
2023-08-31 17:00:00+00:00,16.4065,76.46115,15.2308235,12.88981,144.09018
2023-08-31 18:00:00+00:00,16.0065,80.25816,15.1352005,11.592894,143.84172
2023-08-31 19:00:00+00:00,15.6565,84.80277,15.47879,7.9932966,125.837746
2023-08-31 20:00:00+00:00,15.606501,86.47325,15.56815,7.628263,109.290146
2023-08-31 21:00:00+00:00,14.9565,91.3394,15.154108,6.489992,123.6901
2023-08-31 22:00:00+00:00,14.4565,95.25667,14.939474,4.8965297,126.027466
2023-08-31 23:00:00+00:00,13.6565,97.747375,13.867201,5.8048253,119.74479
